route_schedule_uuid,num_trips,route_total_distance,route_driving_time,route_start_time,route_end_time,route_shift_duration,route_total_time,route_start_location,route_end_location
thanos::sroute:4759eca1-3209-405a-a864-5fbf2c79eb62,1,74.0831,101.0,2018-10-03 19:50:58.831324,2018-10-04 01:44:40.852944,353.7003603333333,353.7003603333333,IND673632AAA,IND678583AAA
thanos::sroute:475b1576-1573-4c0f-9f6a-edbb206f466a,10,231.7223,501.0,2018-09-14 07:07:48.199093,2018-10-02 08:52:45.294126,26024.951583883332,26024.951583883332,IND500010AAA,IND501401AAC
thanos::sroute:475d1cb7-ed37-46d3-932f-c6dbf6a88887,6,396.3184,622.0,2018-09-13 20:37:49.250901,2018-09-29 23:16:55.754066,23199.10838608333,23199.10838608333,IND000000AEL,IND000000ACB
thanos::sroute:4809869c-a9ef-4bf0-a42a-5e7220727ace,11,1138.5875,2505.0,2018-09-12 01:17:31.953356,2018-09-24 06:45:32.578739,17608.010423049996,17608.010423049996,IND713205AAB,IND713205AAB
thanos::sroute:480dedad-4f03-4672-99e7-b6fc2a90d591,9,1663.0769,2281.0,2018-09-13 02:46:41.330773,2018-09-28 08:22:45.351658,21936.06701475,21936.06701475,IND501101AAB,IND501359AAE
thanos::sroute:48117ed8-ce82-41f4-9cd0-f065c1044d33,12,1220.7518,1705.0,2018-09-12 19:49:31.606423,2018-09-25 23:57:11.869389,18967.671049433335,18967.671049433335,IND382430AAB,IND384205AAA
thanos::sroute:48ca9e8a-d053-4d40-9a41-da9b774e77fd,17,5832.2754,10610.0,2018-09-14 15:58:41.676519,2018-10-01 03:23:21.917229,23724.670678500002,23724.670678500002,IND131028AAB,IND248001AAA
thanos::sroute:48e2686a-0ffe-4fcb-9645-5cf1d32f2807,2,27.4372,69.0,2018-09-26 20:47:23.253586,2018-10-03 21:22:05.310270,10114.700944733333,10114.700944733333,IND700026AAC,IND700026AAC
thanos::sroute:4929b1b0-8a36-42c6-b8a6-fdc784bd4a5a,15,291.648,1082.0,2018-09-15 06:39:28.093895,2018-10-03 07:29:31.544967,25970.057517866666,25970.057517866666,IND302014AAB,IND302020AAA
thanos::sroute:49d627a7-4d78-47b3-b42c-d30214e10bbf,4,297.0373,783.0,2018-09-12 06:00:56.245312,2018-09-16 09:40:47.406410,5979.852684966667,5979.852684966667,IND560300AAA,IND560099AAB
thanos::sroute:49f6ef3a-a09b-4eb4-8166-0a846a1ec427,12,2577.7288,4492.0,2018-09-20 18:05:21.039566,2018-10-04 08:31:56.777616,19586.595634166668,19586.595634166668,IND683511AAA,IND683511AAA
thanos::sroute:4a08696a-9cec-4355-8dd7-7580f993a592,12,2949.294,4430.0,2018-09-12 04:48:59.613249,2018-09-26 16:52:46.372233,20883.7793164,20883.7793164,IND411033AAA,IND431136AAC
thanos::sroute:4a58808f-e7ea-495c-9b99-9fdc756be161,6,6673.2048,9575.0,2018-09-14 01:55:54.238734,2018-09-20 17:58:16.773459,9602.375578750001,9602.375578750001,IND501359AAE,IND501359AAE
thanos::sroute:4a59da37-95e1-45a3-9bbc-3ee4d69da2ee,1,133.5388,260.0,2018-09-15 12:40:32.581008,2018-09-15 20:34:20.516999,473.7989331833333,473.7989331833333,IND411033AAA,IND421302AAG
thanos::sroute:4a5e7de1-dbe9-4117-ac04-7e3071aa0275,2,78.5216,147.0,2018-09-17 16:30:35.442887,2018-09-21 23:42:03.368343,6191.4654242666675,6191.4654242666675,IND501359AAE,IND500039AAD
thanos::sroute:4a82dc91-6e1b-4d75-8b07-dba2aec1eb08,16,3443.7865,4726.0,2018-09-20 22:18:07.540013,2018-10-04 07:39:43.864718,19281.60541175,19281.60541175,IND530012AAA,IND530012AAA
thanos::sroute:4aaacb20-451c-4067-94c5-1671b161bde6,8,217.51749999999998,318.0,2018-09-12 16:58:10.118907,2018-10-02 18:36:35.599633,28898.424678766667,28898.424678766667,IND501359AAE,IND500008AAC
thanos::sroute:4b1e2410-e9f0-4bcb-a77f-b36718c22823,16,2788.4994,5397.0,2018-09-14 07:23:06.077370,2018-10-03 19:10:56.792004,28067.845243900003,28067.845243900003,IND462022AAA,IND462022AAA
thanos::sroute:4ba2a80b-15f7-4ce8-9057-c296a4cd9373,17,656.3877,1003.0,2018-09-13 18:16:01.108758,2018-10-02 20:25:47.184410,27489.767927533332,27489.767927533332,IND122001AAA,IND000000ACB
thanos::sroute:4bcc4289-339c-443e-a917-f3a2f7092aab,2,146.4061,189.0,2018-09-13 00:36:03.451531,2018-09-25 01:24:30.598271,17328.452445666666,17328.452445666666,IND424006AAA,IND424101AAA
thanos::sroute:4c574fe6-e7f9-4890-bdfe-1e3ed60867c9,14,571.3571000000001,1303.0,2018-09-13 01:30:16.807431,2018-10-03 03:47:53.144786,28937.605622583334,28937.605622583334,IND400701AAA,IND000000AFT
thanos::sroute:4c7c045d-ad50-4070-8448-1c5a21a84036,3,269.104,1451.0,2018-09-12 14:18:55.578688,2018-09-17 23:27:33.513553,7748.632247750001,7748.632247750001,IND751002AAB,IND754103AAA
thanos::sroute:4c9df744-ac3a-44b7-a262-04450a69f523,1,19.517400000000002,59.0,2018-09-28 07:44:49.843297,2018-09-28 09:22:05.554446,97.26185248333333,97.26185248333333,IND395009AAA,IND395023AAD
thanos::sroute:4cb65bd7-4589-4908-a605-fa477fee0b52,12,265.7987,573.0,2018-09-12 07:24:35.909854,2018-10-03 08:05:36.592060,30281.0113701,30281.0113701,IND600032AAB,IND600076AAB
thanos::sroute:4cbbbb1f-cc23-4664-8360-5a14f337ef91,18,3324.8632,4887.0,2018-09-12 01:18:08.516276,2018-10-03 09:35:43.485679,30737.582823383334,30737.582823383334,IND362001AAA,IND362001AAA
thanos::sroute:4cbecb35-356b-4b68-bf3c-6225b5e6aab5,12,6219.258400000001,10055.0,2018-09-12 08:10:38.990008,2018-09-26 22:35:45.413332,21025.1070554,21025.1070554,IND781018AAB,IND783348AAA
thanos::sroute:4cc0371f-9815-4b3c-98ef-5c2ee6b0a45d,2,27.2284,53.0,2018-09-20 02:12:26.086535,2018-10-02 09:43:31.972192,17731.09809428333,17731.09809428333,IND600083AAA,IND600116AAB
thanos::sroute:4d1060fb-3e4f-4413-9d76-457dad8133ce,15,545.234,2574.0,2018-09-12 06:10:20.457232,2018-10-04 04:59:02.819206,31608.7060329,31608.7060329,IND500039AAC,IND501359AAE
thanos::sroute:4d5c8dc5-b60e-4450-a4fe-c83bd859405f,14,761.0418,1522.0,2018-09-12 14:05:04.796621,2018-09-24 16:46:48.751646,17441.73258375,17441.73258375,IND560099AAB,IND562132AAA
thanos::sroute:4d650d31-7193-411e-aa0f-6145f73383d7,2,94.9572,253.0,2018-09-13 23:02:50.622797,2018-09-15 02:55:17.627107,1672.4500718333334,1672.4500718333334,IND110043AAA,IND000000ACB
thanos::sroute:4db72a7b-aaed-43c0-8e51-8d113ed69cca,1,11.4111,27.0,2018-09-15 13:29:23.499823,2018-09-16 01:36:13.002221,726.8250399666666,726.8250399666666,IND110085AAB,IND110085AAA
thanos::sroute:4dd49af2-018a-465d-8f9a-d91ff73d400a,16,682.9711,1820.0,2018-09-12 03:33:11.982438,2018-10-03 06:01:13.227530,30388.020751533335,30388.020751533335,IND560300AAA,IND560078AAC
thanos::sroute:4e0f5d6c-3105-4ff4-a627-e42ebc330558,1,52.9932,90.0,2018-09-23 12:43:57.719941,2018-09-23 19:28:09.460143,404.19567003333333,404.19567003333333,IND562132AAA,IND560099AAB
thanos::sroute:4e381830-b45c-4707-84c4-c05ce0e032af,3,224.1328,332.0,2018-09-12 19:26:59.690538,2018-09-14 23:04:54.241793,3097.9091875833333,3097.9091875833333,IND000000ACB,IND110092AAC
thanos::sroute:4e56a56d-2aaa-4b12-a897-7e29f3f480b2,15,507.5017,840.0,2018-09-12 20:42:08.326257,2018-10-04 01:08:56.108636,30506.796372983332,30506.796372983332,IND421302AAG,IND400102AAC
thanos::sroute:4e7e8e63-8b57-464c-9028-8d0206917681,14,4941.4197,6322.0,2018-09-12 20:17:49.571266,2018-09-26 11:40:23.093105,19642.55869731667,19642.55869731667,IND562132AAA,IND580028AAA
thanos::sroute:4ea1a472-3f37-4db5-bc8c-015e15346650,2,486.5209,760.0,2018-10-01 15:39:14.851783,2018-10-03 02:40:14.738764,2100.99811635,2100.99811635,IND131028AAB,IND248001AAA
thanos::sroute:4ea7ed4f-2cac-4ffb-a545-576b3e6dce37,2,482.1264,688.0,2018-09-22 18:41:51.996664,2018-09-24 06:38:42.238279,2156.83736025,2156.83736025,IND600056AAB,IND600056AAB
thanos::sroute:4edf9446-b7d4-47c2-9ac6-447ceddb7eeb,8,482.1093,1194.0,2018-09-14 19:58:35.336020,2018-10-04 03:21:32.141996,27802.946766266665,27802.946766266665,IND501359AAE,IND501218AAC
thanos::sroute:4f52f399-f806-49d5-96c1-3d9011c1c269,1,46.6587,69.0,2018-09-20 09:39:02.435210,2018-09-20 11:32:52.838748,113.84005896666666,113.84005896666666,IND517325AAA,IND517408AAA
thanos::sroute:4fad8e3d-951d-40bb-96bb-d5bb5545a500,1,174.3442,286.0,2018-09-12 14:10:12.751966,2018-09-12 20:31:49.673494,381.61535879999997,381.61535879999997,IND636705AAB,IND562132AAA
thanos::sroute:4fc1f086-6c58-4d3d-852d-f47c2ba86f39,6,4929.1068,5384.0,2018-09-19 23:12:23.709213,2018-09-25 17:57:08.120674,8324.740191016666,8324.740191016666,IND501359AAE,IND600056AAB
thanos::sroute:4fc3c265-acb6-4b69-8a8f-2920327ca17a,1,460.1028,770.0,2018-09-19 22:10:10.629341,2018-09-20 13:38:20.093253,928.1577318666666,928.1577318666666,IND000000ACB,IND209304AAA
thanos::sroute:4fde53de-7518-49b7-830f-9d3757ecfd30,11,217.0752,276.0,2018-09-13 21:04:59.856107,2018-10-03 22:51:43.300009,28906.724065033333,28906.724065033333,IND560099AAB,IND560002AAA
thanos::sroute:500aa87c-3d54-4159-a296-0b93c15a1900,18,959.499,2382.0,2018-09-12 00:36:05.266352,2018-10-03 05:18:52.881549,30522.79358661667,30522.79358661667,IND560300AAA,IND562132AAA
thanos::sroute:5029bf92-68c5-4578-bbbd-ed708bbc017c,17,2329.327,3503.0,2018-09-12 05:08:07.373228,2018-10-02 11:42:07.868299,29194.00825118333,29194.00825118333,IND000000ACB,IND131028AAB
thanos::sroute:506c52ff-dc43-4c46-ba24-2b137a54be9e,21,3234.3117,4941.0,2018-09-12 04:10:32.191812,2018-10-03 09:58:38.048707,30588.097614916667,30588.097614916667,IND402107AAA,IND402107AAA
thanos::sroute:507cc84e-c45b-4abf-846f-e55d4926a64e,11,389.4695,618.0,2018-09-13 00:37:07.013635,2018-09-27 02:19:15.705545,20262.14486516667,20262.14486516667,IND201307AAA,IND201301AAL
thanos::sroute:50b9ab58-59ed-4434-93c9-1cff4800a8f8,10,1099.4764,1607.0,2018-09-14 03:45:18.889579,2018-10-04 05:34:53.980173,28909.584843233333,28909.584843233333,IND332713AAA,IND332709AAA
thanos::sroute:50fd07d6-9217-49dd-b510-3a68bf6838bd,1,11.646,30.0,2018-09-27 07:51:08.692947,2018-09-27 08:22:24.858491,31.269425733333332,31.269425733333332,IND560099AAH,IND562125AAA
thanos::sroute:510efc7a-31af-4c0b-8020-827c7e067944,14,4093.517,6119.0,2018-09-12 23:48:29.983604,2018-10-04 07:11:39.839218,30683.164260233334,30683.164260233334,IND160002AAC,IND000000ACB
thanos::sroute:513f7e72-e226-4cd5-b7ae-7b10c159bb4d,1,10.9696,21.0,2018-09-12 15:45:34.377271,2018-09-12 21:57:05.886262,371.52514985,371.52514985,IND395023AAA,IND394221AAA
thanos::sroute:5184d9b4-3aef-4e81-b8d0-fbbd1a72fdcb,16,3848.6865,4982.0,2018-09-12 01:52:59.179033,2018-10-03 09:24:25.372766,30691.436562216666,30691.436562216666,IND000000ACB,IND302014AAA
thanos::sroute:51c0b933-83a7-453b-84a2-745a26aad787,10,937.8669,2197.0,2018-09-12 02:33:43.617324,2018-10-01 08:00:29.050399,27686.757217916667,27686.757217916667,IND635802AAB,IND635802AAB
thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,15,20329.3222,24364.0,2018-09-15 00:54:41.180597,2018-10-05 06:45:33.288552,29150.868465916665,29150.868465916665,IND825301AAA,IND000000ACB
thanos::sroute:523c4dc9-2e8d-43e6-9c01-48196125ebf6,2,81.87280000000001,156.0,2018-09-15 16:22:44.237379,2018-09-20 18:42:22.727870,7339.641508183334,7339.641508183334,IND600044AAD,IND600056AAB
thanos::sroute:5249a0e8-fce9-4823-a237-acb5c076fdf5,2,1713.9431,2112.0,2018-09-28 18:17:57.816526,2018-10-03 02:13:00.066657,6235.037502183333,6235.037502183333,IND411033AAA,IND562132AAA
thanos::sroute:532959b3-a854-437a-b00d-551b14ba516c,24,625.5127,3453.0,2018-09-12 00:45:06.834828,2018-09-27 05:45:37.959094,21900.518737766666,21900.518737766666,IND700065AAA,IND712311AAA
thanos::sroute:5351978e-2653-41c0-b871-502be88ef9d6,11,521.4041,1212.0,2018-09-12 06:01:17.330774,2018-10-02 05:41:39.131545,28780.363346183334,28780.363346183334,IND400015AAB,IND400015AAA
thanos::sroute:53522ad3-56b3-4ec1-8f0a-1f380328cb8a,3,125.5159,181.0,2018-09-18 09:35:51.195507,2018-10-02 08:44:21.056666,20108.497685983333,20108.497685983333,IND733201AAA,IND733210AAA
thanos::sroute:53a8d3ab-4cdd-455a-a141-4e6d498f98bb,8,1777.329,2142.0,2018-09-12 18:02:58.748577,2018-09-20 04:34:18.502959,10711.329239699999,10711.329239699999,IND600056AAB,IND636102AAA
thanos::sroute:53a919fa-be8c-4447-bf0e-e9b485770b38,4,89.6283,258.0,2018-09-16 01:26:42.750803,2018-09-23 02:33:17.507340,10146.579275616667,10146.579275616667,IND841101AAA,IND841207AAB
thanos::sroute:53b47d67-1e5a-4bdc-9ac9-f7b6da8d7cc5,1,42.4521,62.0,2018-09-12 16:41:37.968683,2018-09-12 18:53:06.593809,131.47708543333334,131.47708543333334,IND000000ACT,IND000000ACB
thanos::sroute:53daa11d-928e-4c63-a862-2b2680c10245,11,645.6942,1200.0,2018-09-12 05:05:45.798176,2018-09-25 08:14:01.531273,18908.262218283333,18908.262218283333,IND000000AEM,IND110064AAB
thanos::sroute:53e9baf7-1161-40fc-b183-99e9c013e983,8,457.6237,742.0,2018-09-13 20:37:00.785677,2018-09-25 02:00:14.001615,16163.220265633334,16163.220265633334,IND562132AAA,IND560099AAB
thanos::sroute:545483b8-4581-4454-b913-96b34ce6c19d,1,18.265800000000002,79.0,2018-09-13 23:17:04.772270,2018-09-14 01:38:13.327766,141.1425916,141.1425916,IND712311AAA,IND700028AAB
thanos::sroute:54811451-6774-42b2-99f7-9709effe47b3,1,44.6096,107.0,2018-09-29 09:08:42.175117,2018-09-29 11:35:39.626029,146.95751520000002,146.95751520000002,IND530012AAA,IND531036AAA
thanos::sroute:54a7c356-361d-4e74-9ee7-d420c3712de6,6,14041.1947,17763.0,2018-09-15 23:10:22.830629,2018-09-28 08:56:07.512524,17865.74469825,17865.74469825,IND562132AAA,IND110037AAM
thanos::sroute:54ca4e80-608b-4de6-9af6-4f01e7f08903,1,16.2015,31.0,2018-09-29 00:19:44.352772,2018-09-29 01:50:04.991200,90.3439738,90.3439738,IND421302AAG,IND400078AAB
thanos::sroute:54dbaf41-7f28-45fb-9e35-57ec2fd313f4,2,48.6208,1142.0,2018-09-13 09:04:00.280011,2018-09-18 09:48:47.381155,7244.785019066667,7244.785019066667,IND211008AAA,IND211002AAB
thanos::sroute:54e37e7d-cf98-497d-bf5c-bceb10481169,11,3750.7246999999998,7792.0,2018-09-12 03:42:45.653466,2018-09-24 18:59:28.696448,18196.71738303333,18196.71738303333,IND781018AAB,IND788026AAC
thanos::sroute:54e99fa1-a23e-4af7-b875-f574319b666b,13,329.8908,1948.0,2018-09-13 05:54:41.643808,2018-10-01 21:38:46.742085,26864.084971283333,26864.084971283333,IND500008AAC,IND501359AAE
thanos::sroute:54fa29f1-d450-412c-b448-f20405acafdd,8,2188.2315,2731.0,2018-09-13 16:51:42.215376,2018-09-27 01:50:15.203486,19258.549801833335,19258.549801833335,IND395023AAA,IND382430AAB
thanos::sroute:5524d0cc-a5e6-47f3-ba8a-59a2d505e161,6,3072.1274000000003,4407.0,2018-09-15 23:05:45.263602,2018-09-26 13:00:23.430539,15234.636115616666,15234.636115616666,IND421302AAG,IND382430AAB
thanos::sroute:554a754c-9c3a-4e0f-951f-25449c6e2948,3,249.38060000000002,430.0,2018-09-13 16:46:53.847918,2018-09-17 02:07:40.902664,4880.784245766667,4880.784245766667,IND683511AAA,IND679576AAA
thanos::sroute:55948027-a4fa-4292-9272-bcfc6aaf87a1,15,1980.5511000000001,3088.0,2018-09-12 15:35:04.391057,2018-09-26 19:50:59.309326,20415.915304483333,20415.915304483333,IND411033AAA,IND421302AAG
thanos::sroute:55a9fe30-513d-4080-9959-30184319d165,1,167.8049,296.0,2018-09-24 15:55:51.992326,2018-09-25 02:37:37.253894,641.7543594666666,641.7543594666666,IND131028AAB,IND249201AAA
thanos::sroute:55b43bfd-5666-4839-b017-54144bd9aeca,1,549.1997,678.0,2018-09-16 19:01:10.956911,2018-09-17 12:23:10.615598,1041.99431145,1041.99431145,IND110037AAM,IND226004AAC
thanos::sroute:55d0e059-c554-4454-8282-08d9e5509a1a,16,1484.9262,2749.0,2018-09-13 01:50:48.306704,2018-10-01 07:18:30.034264,26247.695459333332,26247.695459333332,IND250611AAA,IND131028AAB
thanos::sroute:55e8f885-da95-495f-8fd0-17cd134e6d69,2,95.4829,161.0,2018-09-12 17:49:49.878837,2018-09-13 21:40:13.823224,1670.3990731166666,1670.3990731166666,IND000000ACT,IND131028AAB
thanos::sroute:55f92e5f-4e98-4f2c-944d-98aceb61525b,22,6341.7456,13254.0,2018-09-12 20:49:42.729414,2018-10-04 12:35:39.421133,31185.944861983335,31185.944861983335,IND854326AAB,IND854326AAB
thanos::sroute:55feac1b-306e-4408-8dc2-c84626a0d4f6,11,2173.7571,3091.0,2018-09-21 20:58:39.341305,2018-10-03 06:56:43.379046,16438.067295683333,16438.067295683333,IND501359AAE,IND501359AAE
thanos::sroute:5605e0be-1b8c-4ba5-b267-44ca6fc818df,14,670.8402,980.0,2018-09-21 01:19:28.798287,2018-10-04 04:31:35.070790,18912.104541716668,18912.104541716668,IND683572AAA,IND683511AAA
thanos::sroute:5609c268-e436-4e0a-8180-3db4a743161e,14,912.7982999999999,1562.0,2018-09-13 01:45:12.187986,2018-10-04 06:59:51.621332,30554.657222433332,30554.657222433332,IND209304AAA,IND209304AAA
thanos::sroute:562d2584-a406-4fc9-82ac-3d8e65a7ad37,3,2309.2809,3062.0,2018-09-12 01:53:55.001720,2018-09-16 01:28:21.658051,5734.444272183333,5734.444272183333,IND110037AAM,IND211002AAB
thanos::sroute:571949e2-3e47-46fb-968f-c0e7bb17bf3a,1,13.6755,22.0,2018-09-23 07:35:14.670049,2018-09-23 08:29:09.663428,53.916556316666664,53.916556316666664,IND122001AAA,IND122101AAC
thanos::sroute:5727110c-6a58-4a7e-937b-7d154417dc39,1,31.354400000000002,56.0,2018-09-12 19:27:01.479340,2018-09-12 22:35:49.214448,188.79558513333333,188.79558513333333,IND411033AAA,IND411036AAA
thanos::sroute:572b7e30-003f-4a27-ae69-17a44e41e6ac,4,343.596,717.0,2018-09-12 04:41:02.497325,2018-09-16 06:32:03.998860,5871.025025583333,5871.025025583333,IND530026AAA,IND530012AAA
thanos::sroute:572cf32f-476c-4a47-a02f-7e08b9214d35,7,254.2933,517.0,2018-09-12 13:54:51.290079,2018-09-22 15:31:06.619212,14496.25548555,14496.25548555,IND641607AAA,IND641062AAD
thanos::sroute:57353380-6dea-4fd1-8639-dd5534523105,10,320.072,617.0,2018-09-12 11:08:49.281405,2018-09-30 18:20:56.054752,26352.112889116666,26352.112889116666,IND560002AAA,IND562132AAA
thanos::sroute:5740b418-5415-46b6-9548-3d340fa42599,1,900.8625,1227.0,2018-10-04 14:48:16.077106,2018-10-05 13:43:34.378032,1375.3050154333332,1375.3050154333332,IND416122AAA,IND382430AAB
thanos::sroute:574baa50-6f18-4224-86c3-a56b1c55e7b7,8,1304.6248,2496.0,2018-09-13 23:29:50.086266,2018-09-29 04:59:49.689844,21929.99339296667,21929.99339296667,IND395023AAD,IND396001AAA
thanos::sroute:57adbef3-4518-46a7-84a4-62a2b1efe0ab,5,879.3611000000001,1966.0,2018-09-29 12:04:19.944399,2018-10-04 03:10:44.663620,6666.411987016666,6666.411987016666,IND246001AAA,IND249201AAA
thanos::sroute:57cd8f85-87bc-4941-8762-4b61602bebbc,19,896.4791,1661.0,2018-09-12 03:30:31.042695,2018-10-02 07:12:38.308033,29022.121088966665,29022.121088966665,IND560300AAA,IND560060AAB
thanos::sroute:580c788b-ff17-4c1b-9bbd-c59e7b05cd04,7,119.6494,235.0,2018-09-12 02:17:04.815916,2018-09-25 03:13:34.033369,18776.486957549998,18776.486957549998,IND412105AAC,IND411017AAA
thanos::sroute:58222da8-2ddc-46cd-be17-0ebd8374fbb8,8,862.2221,1352.0,2018-09-26 23:43:06.111806,2018-10-04 04:01:41.425627,10338.588563683334,10338.588563683334,IND384205AAA,IND382430AAB
thanos::sroute:584fd299-224e-457e-8607-51294e0872ac,1,16.9028,35.0,2018-10-02 07:34:19.721357,2018-10-02 09:22:20.073947,108.00587650000001,108.00587650000001,IND530012AAA,IND531162AAA
thanos::sroute:58846d63-4981-4753-8243-3e973b592c48,20,625.1744,2371.0,2018-09-12 06:34:03.446290,2018-10-03 22:25:04.134738,31191.011474133335,31191.011474133335,IND500080AAB,IND501359AAE
thanos::sroute:592fbca2-e52f-4301-be3b-b7eab59be3ff,6,5833.472299999999,7525.0,2018-09-26 19:30:02.487264,2018-10-05 06:15:52.306193,12165.830315483332,12165.830315483332,IND000000ACB,IND221313AAA
thanos::sroute:594b6887-eca3-4e12-b866-cb03d4285187,3,864.2125000000001,494.0,2018-10-01 20:59:40.820385,2018-10-04 00:45:56.852411,3106.2672004333335,3106.2672004333335,IND000000ACB,IND201001AAC
thanos::sroute:595481c1-c813-4310-83fa-2382ddf1597f,15,1073.2793,2366.0,2018-09-12 15:59:36.416041,2018-10-03 20:14:40.311655,30495.064926900002,30495.064926900002,IND000000ACB,IND121002AAB
thanos::sroute:596b984b-d9b8-4fd3-bdc3-bca676d2e3ba,15,833.7295,1312.0,2018-09-15 19:32:53.804236,2018-10-02 22:01:15.954813,24628.369176283337,24628.369176283337,IND560300AAA,IND562132AAA
thanos::sroute:5a20b23f-8eef-444c-ba8f-099fdb44e599,12,255.5599,884.0,2018-09-12 23:04:00.861729,2018-09-27 00:42:32.006390,20258.519077683333,20258.519077683333,IND712311AAA,IND700065AAA
thanos::sroute:5a4de5b6-dae8-4836-b764-491712d8bcea,11,493.1533,917.0,2018-09-12 15:51:53.732047,2018-10-02 19:20:12.261657,29008.308826833334,29008.308826833334,IND000000ACT,IND131028AAB
thanos::sroute:5a77416d-34b1-4bef-8316-7443465e2db6,5,191.1666,606.0,2018-09-15 22:56:25.379145,2018-09-25 01:51:59.799572,13135.573673783334,13135.573673783334,IND600016AAC,IND600119AAA
thanos::sroute:5a979b68-18ab-430b-8ef8-814741b21f01,13,374.0747,1096.0,2018-09-12 02:56:53.091158,2018-10-01 06:22:08.273684,27565.2530421,27565.2530421,IND562132AAA,IND560002AAA
thanos::sroute:5ab9ca0e-88f7-4c27-97be-562f49461224,3,62.64,109.0,2018-09-15 07:12:34.382797,2018-09-18 08:07:48.746858,4375.239401016666,4375.239401016666,IND302014AAB,IND302004AAA
thanos::sroute:5b0ab362-34cf-442a-999d-da57c37a53fe,12,324.0285,890.0,2018-09-12 16:24:34.605297,2018-10-01 18:16:18.052115,27471.724113633332,27471.724113633332,IND110037AAM,IND121004AAB
thanos::sroute:5b2da079-88c8-4676-bffb-09188e873b21,12,1169.7385,1719.0,2018-09-12 20:53:11.592809,2018-09-27 01:11:35.469206,20418.39793995,20418.39793995,IND801103AAA,IND804401AAA
thanos::sroute:5b522754-c218-4b46-9451-ae3170a22c8a,6,146.2068,424.0,2018-09-12 05:23:26.696175,2018-09-29 07:48:14.460111,24624.7960656,24624.7960656,IND400015AAB,IND400072AAB
thanos::sroute:5b8cc767-dbd3-49ad-bf75-02b2a17a50d9,13,683.2392,1274.0,2018-09-12 03:55:11.895830,2018-09-25 08:55:46.570292,19020.577907699997,19020.577907699997,IND562132AAA,IND560099AAB
thanos::sroute:5bd33197-898a-47eb-bcde-7193b9ff4ed3,10,2812.0407,4168.0,2018-09-12 02:44:26.827841,2018-09-27 08:01:04.652576,21916.63041225,21916.63041225,IND370201AAA,IND363310AAB
thanos::sroute:5c587199-f829-46b3-b30d-31a968d02212,12,196.7649,442.0,2018-09-12 18:30:06.341705,2018-09-27 19:47:47.035387,21677.678228033335,21677.678228033335,IND400011AAA,IND400072AAB
thanos::sroute:5c620d0a-74c9-4adc-9654-06957d6be2f3,3,134.91289999999998,352.0,2018-09-27 05:12:33.080649,2018-10-03 07:26:45.857560,8774.212948516668,8774.212948516668,IND110037AAM,IND201001AAC
